pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,,,,,5,0,20,0,525.5342793000164,,525.522574899951,525.5342793000164,526.5344027000247,526.5344027000247,526.5344027000247,526.5344027000247,526.5344027000247,527.5344681999413,527.5344681999413,528.5719236000441,x,1,1.035005700075999,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,5,1,21,3,528.5843733999645,,528.572868600022,528.5843733999645,529.5843041000189,529.5843041000189,529.5843041000189,529.5843041000189,529.5843041000189,530.5843847000506,530.5843847000506,531.0387599000242,z,1,0.4482179000042379,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,5,2,22,2,531.0510907999706,,531.0397101000417,531.0510907999706,532.0509195999475,532.0509195999475,532.0509195999475,532.0509195999475,532.0509195999475,533.0513924999395,533.0513924999395,533.7391059999354,c,1,0.6811734000220895,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,5,3,23,1,533.7514010999585,,533.740048800013,533.7514010999585,534.7512477999553,534.7512477999553,534.7512477999553,534.7512477999553,534.7512477999553,535.7512071999954,535.7512071999954,536.3054545000196,v,1,0.5513817999744788,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,6,0,24,2,536.3179185000481,,536.3063798999647,536.3179185000481,537.3177731999895,537.3177731999895,537.3177731999895,537.3177731999895,537.3177731999895,538.3179760000203,538.3179760000203,538.9221742999507,c,1,0.5935645999852568,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,6,1,25,1,538.9349614999956,,538.9230840000091,538.9349614999956,539.9344953999389,539.9344953999389,539.9344953999389,539.9344953999389,539.9344953999389,540.9342480000341,540.9342480000341,541.4223164999858,v,1,0.4801045999629423,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,6,2,26,3,541.4347449999768,,541.4232453999575,541.4347449999768,542.4347413999494,542.4347413999494,542.4347413999494,542.4347413999494,542.4347413999494,543.4347607999807,543.4347607999807,544.0059751999797,z,1,0.5569578000577167,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,6,3,27,0,544.0183637000155,,544.0069100999972,544.0183637000155,545.0182629999472,545.0182629999472,545.0182629999472,545.0182629999472,545.0182629999472,546.0181856999407,546.0181856999407,546.5059363000328,x,1,0.48664979997556657,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,7,0,28,1,546.5182729000226,,546.5068635999924,546.5182729000226,547.5181789000053,547.5181789000053,547.5181789000053,547.5181789000053,547.5181789000053,548.5183813000331,548.5183813000331,549.072522399947,v,1,0.5448571998858824,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,7,1,29,2,549.0849249999737,,549.0734678000445,549.0849249999737,550.084742099978,550.084742099978,550.084742099978,550.084742099978,550.084742099978,551.0853023999371,551.0853023999371,551.6392507000128,c,1,0.552650700090453,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,7,2,30,3,551.6516112999525,,551.6401940999785,551.6516112999525,552.65142010001,552.65142010001,552.65142010001,552.65142010001,552.65142010001,553.6515960999532,553.6515960999532,553.9724154999712,z,1,0.3120944000547752,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,7,3,31,0,553.9849933999358,,553.9733397000236,553.9849933999358,554.9848399000475,554.9848399000475,554.9848399000475,554.9848399000475,554.9848399000475,555.9852162000025,555.9852162000025,556.256173199974,x,1,0.2631395999342203,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,8,0,32,0,556.2684572000289,,556.2571051999694,556.2684572000289,557.2681946000084,557.2681946000084,557.2681946000084,557.2681946000084,557.2681946000084,558.2684178999625,558.2684178999625,559.005977599998,x,1,0.7282593999989331,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,8,1,33,1,559.0185841999482,,559.0068525000243,559.0185841999482,560.0183760999935,560.0183760999935,560.0183760999935,560.0183760999935,560.0183760999935,561.0184964999789,561.0184964999789,561.7059744000435,v,1,0.6746977999573573,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,8,2,34,2,561.7185393000254,,561.7069046000252,561.7185393000254,562.7185584999388,562.7185584999388,562.7185584999388,562.7185584999388,562.7185584999388,563.7187565000495,563.7187565000495,564.1895975000225,c,1,0.4548116000369191,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,8,3,35,3,564.2019216000335,,564.1905446000164,564.2019216000335,565.2019759999821,565.2019759999821,565.2019759999821,565.2019759999821,565.2019759999821,566.2017900999635,566.2017900999635,566.5730699000414,z,1,0.3591674999333918,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,9,0,36,3,566.5852795999963,,566.5741759999655,566.5852795999963,567.5854966000188,567.5854966000188,567.5854966000188,567.5854966000188,567.5854966000188,568.585214599967,568.585214599967,569.1561996999662,z,1,0.5551791000179946,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,9,1,37,0,569.1687572000083,,569.1571224000072,569.1687572000083,570.1687099999981,570.1687099999981,570.1687099999981,570.1687099999981,570.1687099999981,571.1689555000048,571.1689555000048,571.9061483000405,x,1,0.7211016999790445,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,9,2,38,2,571.9188158999896,,571.9070254999679,571.9188158999896,572.918566999957,572.918566999957,572.918566999957,572.918566999957,572.918566999957,573.9188748999732,573.9188748999732,574.4234135999577,c,1,0.49009119998663664,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,9,3,39,1,574.4357771000359,,574.4243584000506,574.4357771000359,575.4356958999997,575.4356958999997,575.4356958999997,575.4356958999997,575.4356958999997,576.4358579999534,576.4358579999534,576.8230685000308,v,1,0.375975500093773,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,10,0,40,1,576.8357450000476,,576.8239764999598,576.8357450000476,577.8356710999506,577.8356710999506,577.8356710999506,577.8356710999506,577.8356710999506,578.8355321999406,578.8355321999406,579.5235688999528,v,1,0.6781602000119165,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,10,1,41,3,579.5360391000286,,579.5245087000076,579.5360391000286,580.5358352999901,580.5358352999901,580.5358352999901,580.5358352999901,580.5358352999901,581.535601099953,581.535601099953,581.8896226000506,z,1,0.3435938999755308,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,10,2,42,0,581.9025283999508,,581.890581100015,581.9025283999508,582.9022554999683,582.9022554999683,582.9022554999683,582.9022554999683,582.9022554999683,583.9025939999847,583.9025939999847,584.4067485999549,x,1,0.49402500002179295,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,10,3,43,2,584.4191655999748,,584.4077001999831,584.4191655999748,585.4189702000003,585.4189702000003,585.4189702000003,585.4189702000003,585.4189702000003,586.419153099996,586.419153099996,587.1733685999643,c,1,0.7469857999822125,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,11,0,44,0,587.1860930999974,,587.1743092000252,587.1860930999974,588.1862703999504,588.1862703999504,588.1862703999504,588.1862703999504,588.1862703999504,589.1862000999972,589.1862000999972,589.6769985000137,z,0,0.46633620001375675,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,11,1,45,3,589.6860910999821,,589.679173600045,589.6860910999821,590.6857159000356,590.6857159000356,590.6857159000356,590.6857159000356,590.6857159000356,591.6858096000506,591.6858096000506,592.6240433000494,z,1,0.9320824999595061,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,11,2,46,1,592.6362252000254,,592.6249842999969,592.6362252000254,593.6359126999741,593.6359126999741,593.6359126999741,593.6359126999741,593.6359126999741,594.6362517999951,594.6362517999951,595.3568129000487,v,1,0.7090163000393659,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,11,3,47,2,595.3695355999516,,595.3578160000034,595.3695355999516,596.3693241999717,596.3693241999717,596.3693241999717,596.3693241999717,596.3693241999717,597.369551199954,597.369551199954,598.0072396999458,c,1,0.629139699973166,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,12,0,48,2,598.0197750999359,,598.0082523999736,598.0197750999359,599.019817500026,599.019817500026,599.019817500026,599.019817500026,599.019817500026,600.0524578000186,600.0524578000186,600.7077104999917,c,1,0.6442701999330893,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,12,1,49,1,600.7196941999719,,600.708637899952,600.7196941999719,601.7198053000029,601.7198053000029,601.7198053000029,601.7198053000029,601.7198053000029,602.7196262000361,602.7196262000361,603.3240458000218,v,1,0.5945551000768319,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,12,2,50,0,603.3364603000227,,603.3250738000497,603.3364603000227,604.3363239000319,604.3363239000319,604.3363239000319,604.3363239000319,604.3363239000319,605.3366138000274,605.3366138000274,605.9603533999762,x,1,0.5905745999189094,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,12,3,51,3,605.9700876999414,,605.9623042000458,605.9700876999414,606.9695763000054,606.9695763000054,606.9695763000054,606.9695763000054,606.9695763000054,607.969710299978,607.969710299978,608.3905437999638,z,1,0.40685609995853156,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,13,0,52,3,608.4032266000286,,608.3916787999915,608.4032266000286,609.4032858000137,609.4032858000137,609.4032858000137,609.4032858000137,609.4032858000137,610.4194489000365,610.4194489000365,610.8408329000231,z,1,0.4091289999196306,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,13,1,53,0,610.8536031999392,,610.841775799985,610.8536031999392,611.8534561999841,611.8534561999841,611.8534561999841,611.8534561999841,611.8534561999841,612.852840699954,612.852840699954,613.6577730999561,x,1,0.7985088999848813,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,13,2,54,1,613.670190099976,,613.6586919999681,613.670190099976,614.6698327000486,614.6698327000486,614.6698327000486,614.6698327000486,614.6698327000486,615.6700033999514,615.6700033999514,616.3245481000049,v,1,0.639486400061287,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,13,3,55,2,616.3369247999508,,616.3254549000412,616.3369247999508,617.3366228999803,617.3366228999803,617.3366228999803,617.3366228999803,617.3366228999803,618.336726599955,618.336726599955,618.9240485000191,c,1,0.5767362000187859,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,14,0,56,2,618.9368567999918,,618.9250446000369,618.9368567999918,619.9368511999492,619.9368511999492,619.9368511999492,619.9368511999492,619.9368511999492,620.9697884999914,620.9697884999914,621.7256929000141,c,1,0.7532831999706104,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,14,1,57,3,621.7372241000412,,621.7270938999718,621.7372241000412,622.7368422000436,622.7368422000436,622.7368422000436,622.7368422000436,622.7368422000436,623.7531497000018,623.7531497000018,624.328033400001,z,1,0.5534507000120357,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,14,2,58,1,624.3373274999904,,624.3300810999935,624.3373274999904,625.3370910999365,625.3370910999365,625.3370910999365,625.3370910999365,625.3370910999365,626.3367535000434,626.3367535000434,626.9742788999574,v,1,0.6279501001117751,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,14,3,59,0,626.9867860999657,,626.9752391999355,626.9867860999657,627.9867741999915,627.9867741999915,627.9867741999915,627.9867741999915,627.9867741999915,628.9870850000298,628.9870850000298,629.5915008999873,x,1,0.5987356000114232,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,15,0,60,3,629.6036229999736,,629.5924613999669,629.6036229999736,630.6200207000365,630.6200207000365,630.6200207000365,630.6200207000365,630.6200207000365,631.6036940000486,631.6036940000486,632.124621200026,z,1,0.5086482999613509,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,15,1,61,0,632.1371329999529,,632.1256294000195,632.1371329999529,633.1371612000512,633.1371612000512,633.1371612000512,633.1371612000512,633.1371612000512,634.1535530999536,634.1535530999536,634.8414732000092,x,1,0.6726232999935746,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,15,2,62,1,634.8539403999457,,634.8424193999963,634.8539403999457,635.8537279999582,635.8537279999582,635.8537279999582,635.8537279999582,635.8537279999582,636.8541330000153,636.8541330000153,637.3749779999489,v,1,0.5052844999590889,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,15,3,63,2,637.3872107999632,,637.3759110999526,637.3872107999632,638.3872716999613,638.3872716999613,638.3872716999613,638.3872716999613,638.3872716999613,639.3872446999885,639.3872446999885,640.3120961999521,c,1,0.9044062000466511,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,16,0,64,3,640.3368064999813,,640.314337400021,640.3368064999813,641.3211503999773,641.3211503999773,641.3211503999773,641.3211503999773,641.3371158000082,642.3537060000235,642.3537060000235,642.9948608999839,z,1,0.612335600075312,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,16,1,65,2,643.0042039999971,,642.9971611000365,643.0042039999971,644.004439100041,644.004439100041,644.004439100041,644.004439100041,644.004439100041,645.0042579999426,645.0042579999426,645.5752042999957,c,1,0.5609799000667408,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,16,2,66,0,645.5873760000104,,645.5761372999987,645.5873760000104,646.5874198999954,646.5874198999954,646.5874198999954,646.5874198999954,646.5874198999954,647.5875068999594,647.5875068999594,648.2585259999614,x,1,0.6623069000197574,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,16,3,67,1,648.2707433999749,,648.25946630002,648.2707433999749,649.2707000999944,649.2707000999944,649.2707000999944,649.2707000999944,649.2707000999944,650.2871026999783,650.2871026999783,650.8957138999831,v,1,0.5783002999378368,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,17,0,68,1,650.920430899947,,650.8977670000168,650.920430899947,651.9043874000199,651.9043874000199,651.9043874000199,651.9043874000199,651.9209164000349,652.9210833000252,652.9210833000252,653.4255599000026,v,1,0.5011511000338942,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,17,1,69,2,653.4376445999369,,653.4265642999671,653.4376445999369,654.4375744999852,654.4375744999852,654.4375744999852,654.4375744999852,654.4375744999852,655.437810900039,655.437810900039,656.4453353999415,c,1,0.9985100999474525,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,17,2,70,3,656.4546943999594,,656.4476035999833,656.4546943999594,657.4707174999639,657.4707174999639,657.4707174999639,657.4707174999639,657.4707174999639,658.4707044999814,658.4707044999814,659.1797359000193,z,1,0.686871699988842,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,17,3,71,0,659.2042324000504,,659.1819167999784,659.2042324000504,660.1879534999607,660.1879534999607,660.1879534999607,660.1879534999607,660.2045808000257,661.2208697999595,661.2208697999595,661.7416256000288,x,1,0.4950140999862924,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,18,0,72,2,661.7545386999846,,661.7425990999909,661.7545386999846,662.7545097999973,662.7545097999973,662.7545097999973,662.7545097999973,662.7545097999973,663.7542649999959,663.7542649999959,664.3447684999555,c,1,0.565104000037536,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,18,1,73,0,664.3545564999804,,664.3466473999433,664.3545564999804,665.35460099997,665.35460099997,665.35460099997,665.35460099997,665.35460099997,666.3877140999539,666.3877140999539,667.5932076999452,x,1,1.1931429000105709,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,18,2,74,1,667.6044136999408,,667.5945298000006,667.6044136999408,668.60470539995,668.60470539995,668.60470539995,668.60470539995,668.60470539995,669.6212687999941,669.6212687999941,670.4423274999717,v,1,0.8046710999915376,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,18,3,75,3,670.4548302999465,,670.4433472999372,670.4548302999465,671.4551427999977,671.4551427999977,671.4551427999977,671.4551427999977,671.4551427999977,672.454889500048,672.454889500048,673.0753256999888,z,1,0.6144304999615997,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,19,0,76,3,673.0877380999736,,673.0763095000293,673.0877380999736,674.0880148999859,674.0880148999859,674.0880148999859,674.0880148999859,674.0880148999859,675.0883090000134,675.0883090000134,675.7091614999808,z,1,0.6065833000466228,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,19,1,77,1,675.7215802000137,,675.710110199987,675.7215802000137,676.7214047999587,676.7214047999587,676.7214047999587,676.7214047999587,676.7214047999587,677.7218281000387,677.7218281000387,678.6961520999903,v,1,0.9666453999234363,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,19,2,78,0,678.7050240000244,,678.6980832000263,678.7050240000244,679.7049155000132,679.7049155000132,679.7049155000132,679.7049155000132,679.7049155000132,680.7052011999767,680.7052011999767,681.5094836000353,x,1,0.7979119999799877,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,19,3,79,2,681.5216198000126,,681.5104335000506,681.5216198000126,682.5218945000088,682.5218945000088,682.5218945000088,682.5218945000088,682.5218945000088,683.5217329999432,683.5217329999432,684.175892099971,c,1,0.6464653000002727,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,20,0,80,0,684.1883419000078,,684.1768776000245,684.1883419000078,685.1885063999798,685.1885063999798,685.1885063999798,685.1885063999798,685.1885063999798,686.1882542000385,686.1882542000385,686.8263661999954,x,1,0.6246036998927593,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,20,1,81,1,686.8385509999935,,686.8273381999461,686.8385509999935,687.8383943999652,687.8383943999652,687.8383943999652,687.8383943999652,687.8383943999652,688.8385039999848,688.8385039999848,689.5595542000374,v,1,0.7106330000096932,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,20,2,82,2,689.5721457999898,,689.5605421999935,689.5721457999898,690.5716899000108,690.5716899000108,690.5716899000108,690.5716899000108,690.5716899000108,691.5720470999368,691.5720470999368,692.2264126000227,c,1,0.6511345999315381,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,20,3,83,3,692.2387431999668,,692.2274440999608,692.2387431999668,693.2386680999771,693.2386680999771,693.2386680999771,693.2386680999771,693.2386680999771,694.2548059000401,694.2548059000401,694.846707400051,z,1,0.5891714000608772,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,21,0,84,0,694.8718268999364,,694.8489854000509,694.8718268999364,695.8554300999967,695.8554300999967,695.8554300999967,695.8554300999967,695.8719225999666,696.8551992999855,696.8551992999855,697.2794086999493,x,1,0.3959577999776229,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,21,1,85,2,697.2889333999483,,697.281197699951,697.2889333999483,698.2885480000405,698.2885480000405,698.2885480000405,698.2885480000405,698.2885480000405,699.288985799998,699.288985799998,699.9949297000421,c,1,0.7024598000571132,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,21,2,86,1,700.0056710999925,,699.9965907000005,700.0056710999925,701.0055535000283,701.0055535000283,701.0055535000283,701.0055535000283,701.0055535000283,702.0057008999866,702.0057008999866,702.676488099969,v,1,0.669285999960266,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,21,3,87,3,702.6890474000247,,702.6773760999786,702.6890474000247,703.6891185999848,703.6891185999848,703.6891185999848,703.6891185999848,703.6891185999848,704.6891405000351,704.6891405000351,705.3099712999538,z,1,0.6157283000648022,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,22,0,88,0,705.3223347000312,,705.3109290000284,705.3223347000312,706.3224921999499,706.3224921999499,706.3224921999499,706.3224921999499,706.3224921999499,707.3223669000436,707.3223669000436,707.8599195999559,x,1,0.5239987000823021,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,22,1,89,3,707.8724158999976,,707.8608424999984,707.8724158999976,708.8725274000317,708.8725274000317,708.8725274000317,708.8725274000317,708.8725274000317,709.8724286999786,709.8724286999786,710.4804083999479,z,1,0.601009099977091,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,22,2,90,2,710.4892548000207,,710.482424799935,710.4892548000207,711.5053499999922,711.5053499999922,711.5053499999922,711.5053499999922,711.5053499999922,712.5221418000292,712.5221418000292,713.027659400017,c,1,0.4891056000487879,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,22,3,91,1,713.0392851999495,,713.0288248000434,713.0392851999495,714.0394622000167,714.0394622000167,714.0394622000167,714.0394622000167,714.0394622000167,715.0394044000423,715.0394044000423,715.5766637000488,v,1,0.5247935999650508,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,23,0,92,1,715.5891412999481,,715.5778178999899,715.5891412999481,716.589319700026,716.589319700026,716.589319700026,716.589319700026,716.589319700026,717.5891041000141,717.5891041000141,718.045118900016,v,1,0.4548190999776125,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,23,1,93,0,718.0559159000404,,718.0463652999606,718.0559159000404,719.0560139999725,719.0560139999725,719.0560139999725,719.0560139999725,719.0560139999725,720.0557782000396,720.0557782000396,720.7946702999761,x,1,0.7219584999838844,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,23,2,94,2,720.8058503000066,,720.7958895999473,720.8058503000066,721.8059804999502,721.8059804999502,721.8059804999502,721.8059804999502,721.8059804999502,722.8060029000044,722.8060029000044,723.5604435999412,c,1,0.7473501999629661,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,23,3,95,3,723.5726892999373,,723.5614140999969,723.5726892999373,724.5729407999897,724.5729407999897,724.5729407999897,724.5729407999897,724.5729407999897,725.6056228999514,725.6056228999514,726.210281000007,z,1,0.5955838999943808,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,24,0,96,3,726.2227426000172,,726.2112504999386,726.2227426000172,727.2225826999638,727.2225826999638,727.2225826999638,727.2225826999638,727.2225826999638,728.2228886999656,728.2228886999656,728.8270391999977,z,1,0.6021946000400931,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,24,1,97,1,728.8398798999842,,728.8279581000097,728.8398798999842,729.83951109997,729.83951109997,729.83951109997,729.83951109997,729.83951109997,730.8558438000036,730.8558438000036,731.5607451000251,v,1,0.6930080000311136,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
