34.0045 	EXP 	line1: autoDraw = False
34.0045 	EXP 	line2: autoDraw = False
34.0045 	EXP 	line3: autoDraw = False
34.0045 	EXP 	line4: autoDraw = False
34.0045 	EXP 	probe: autoDraw = False
34.0045 	EXP 	fixation: autoDraw = True
35.0052 	EXP 	fixation: autoDraw = False
35.0052 	EXP 	line1: autoDraw = True
35.0052 	EXP 	line2: autoDraw = True
35.0052 	EXP 	line3: autoDraw = True
35.0052 	EXP 	line4: autoDraw = True
36.0051 	INFO 	Keyboard events cleared
36.0046 	EXP 	probe: autoDraw = True
36.5446 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
36.5464 	DATA 	Keypress: x
36.5547 	EXP 	fixation: autoDraw = False
36.5547 	EXP 	line1: autoDraw = False
36.5547 	EXP 	line2: autoDraw = False
36.5547 	EXP 	line3: autoDraw = False
36.5547 	EXP 	line4: autoDraw = False
36.5547 	EXP 	probe: autoDraw = False
36.5547 	EXP 	fixation: autoDraw = True
37.5544 	EXP 	fixation: autoDraw = False
37.5544 	EXP 	line1: autoDraw = True
37.5544 	EXP 	line2: autoDraw = True
37.5544 	EXP 	line3: autoDraw = True
37.5544 	EXP 	line4: autoDraw = True
38.5552 	INFO 	Keyboard events cleared
38.5547 	EXP 	probe: autoDraw = True
39.5955 	DATA 	Keypress: v
39.6131 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
39.6212 	EXP 	fixation: autoDraw = False
39.6212 	EXP 	line1: autoDraw = False
39.6212 	EXP 	line2: autoDraw = False
39.6212 	EXP 	line3: autoDraw = False
39.6212 	EXP 	line4: autoDraw = False
39.6212 	EXP 	probe: autoDraw = False
39.6212 	EXP 	fixation: autoDraw = True
40.6215 	EXP 	fixation: autoDraw = False
40.6215 	EXP 	line1: autoDraw = True
40.6215 	EXP 	line2: autoDraw = True
40.6215 	EXP 	line3: autoDraw = True
40.6215 	EXP 	line4: autoDraw = True
41.6221 	INFO 	Keyboard events cleared
41.6216 	EXP 	probe: autoDraw = True
42.2611 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
42.2629 	DATA 	Keypress: c
42.2717 	EXP 	fixation: autoDraw = False
42.2717 	EXP 	line1: autoDraw = False
42.2717 	EXP 	line2: autoDraw = False
42.2717 	EXP 	line3: autoDraw = False
42.2717 	EXP 	line4: autoDraw = False
42.2717 	EXP 	probe: autoDraw = False
42.2717 	EXP 	fixation: autoDraw = True
43.2715 	EXP 	fixation: autoDraw = False
43.2715 	EXP 	line1: autoDraw = True
43.2715 	EXP 	line2: autoDraw = True
43.2715 	EXP 	line3: autoDraw = True
43.2715 	EXP 	line4: autoDraw = True
44.2720 	INFO 	Keyboard events cleared
44.2716 	EXP 	probe: autoDraw = True
44.9130 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
44.9148 	DATA 	Keypress: z
44.9215 	EXP 	fixation: autoDraw = False
44.9215 	EXP 	line1: autoDraw = False
44.9215 	EXP 	line2: autoDraw = False
44.9215 	EXP 	line3: autoDraw = False
44.9215 	EXP 	line4: autoDraw = False
44.9215 	EXP 	probe: autoDraw = False
44.9215 	EXP 	fixation: autoDraw = True
45.9217 	EXP 	fixation: autoDraw = False
45.9217 	EXP 	line1: autoDraw = True
45.9217 	EXP 	line2: autoDraw = True
45.9217 	EXP 	line3: autoDraw = True
45.9217 	EXP 	line4: autoDraw = True
46.9223 	INFO 	Keyboard events cleared
46.9219 	EXP 	probe: autoDraw = True
